Aconcagua; -70.0112;-32.6531972222222
Aoraki / Mount Cook; 170.141944444444;-43.595
Aukštojas Hill; 25.6260555555556;54.5270833333333
Aýrybaba; 66.5566666666667;37.7875
Banaba; 169.536944444444;-0.859444444444444
Ben Nevis; -5.0047119553754;56.796087881253
Bikku Bitti; 19.2066666666667;22.0036111111111
Blue Mountain Peak; -76.5791666666667;18.0466666666667
Boggy Peak; -61.8511111111111;17.0419444444444
Bukit Timah Hill; 103.776375;1.35468055555556
Bălănești Hill; 28.0830555555556;47.2172222222222
Carrauntoohil; -9.742693;51.999445
Carrauntoohil; -9.743616364549;51.999248188609
Carrauntoohil; -9.695118662793;52.026021232565
Carrauntoohil; -9.7896977745962;52.022824847392
Cerro Catedral (Uruguay); -54.6743611111111;-34.3821944444444
Cerro El Pital; -89.1166666666667;14.3833333333333
Cerro Las Minas; -88.68;14.5341666666667
Cerro Tres Kandú; -56.16;-25.9016666666667
Chappal Waddi; 11.715;7.03611111111111
Cheekha Dar; 44.9186111111111;36.7766666666667
Cheekha Dar; 44.8666666666667;36.7333333333333
Chemin des Révoires; 7.41286111111111;43.7345694444444
Chimborazo; -78.8175;-1.46916666666667
Coma Pedrosa; 1.44478055555556;42.5905555555556
Command Ridge; 166.916666666667;-0.531111111111111
Denali; -151.0074;63.0695
Deriba (caldera); 24.27;12.95
Dinara; 16.59693;43.9450943
Doi Inthanon; 98.4866666666667;18.5875
Doi Inthanon; 98.599247;18.54179
Doyle's Delight; -89.0458333333333;16.4941666666667
Dufourspitze; 7.86705555555556;45.9368333333333
Dzyarzhynskaya Hara; 27.0652777777778;53.8486111111111
El Cerro del Aripo; -61.25;10.7166666666667
Emba Soira; 39.5333333333333;14.75
Emi Koussi; 18.5463888888889;19.7925
Emlembe; 31.1333333333333;-25.9166666666667
Fansipan; 103.775;22.3033333333333
Gaiziņkalns; 25.9593555555556;56.8702583333333
Galdhøpiggen; 8.315;61.6366666666667
Gangkhar Puensum; 90.4541666666667;28.0483333333333
Gerlachovský štít; 20.1340277777778;49.1640277777778
Gjeravica; 20.14;42.5336111111111
Grauspitz; 9.58194444444444;47.0527777777778
Grossglockner; 12.69525;47.0748666666667
Hallasan; 126.529166666667;33.3616666666667
Halti; 21.2788888888889;69.3227777777778
Halti; 21.2630555555556;69.3080555555556
Hkakabo Razi; 97.5355555555555;28.3283333333333
Hoverla; 24.5002777777778;48.16
Huascarán; -77.6041666666667;-9.12166666666667
Hvannadalshnjúkur; -16.6747222222222;64.0158333333333
Ismoil Somoni Peak; 72.0161111111111;38.9433333333333
Jabal An-Nabi Shu'ayb; 43.9758333333333;15.2791666666667
Jabal Sawda; 42.368264;18.266717
Jabal Sawda; 43.265528;17.928547
Jabal Umm ad Dami; 35.4291666666667;29.3083333333333
Jebel Jais; 56.1838888888889;25.9530555555556
Jebel Shams; 57.2638888888889;23.2369444444444
Jebel ech Chambi; 8.68305555555555;35.2066666666667
Jengish Chokusu; 80.125;42.0375
Julianatop; -56.5333333333333;3.68333333333333
K2; 76.5133333333333;35.8825
K2; 76.57692;35.87318
Kangchenjunga; 88.1477777777778;27.7030555555556
Kangchenjunga; 88.1366666666667;27.705
Kangchenjunga; 88.1511111111111;27.6961111111111
Kangchenjunga; 88.1541666666667;27.6916666666667
Kangchenjunga; 88.1083333333333;27.7116666666667
Kangchenjunga; 88.1466666666667;27.7025
Kao (island); -175.03;-19.67
Kebnekaise; 18.5283333333333;67.9044444444445
Kediet ej Jill; -12.5741666666667;22.6511111111111
Khan Tengri; 80.175;42.2108333333333
Khazret Sultan; 68.1722222222222;38.9483333333333
Khüiten Peak; 87.8188888888889;49.1458333333333
Kinyeti; 32.9088888888889;3.9475
Kneiff; 6.03716666666667;50.1576944444444
Korab (mountain); 20.5477777777778;41.7911111111111
Kékes; 20.0102777777778;47.8788888888889
Likiep Atoll; 169.133333333333;9.9
MacGillycuddy's Reeks; -9.7;52.01
MacGillycuddy's Reeks; -9.7421610441631;51.999269722865
MacGillycuddy's Reeks; -9.7468067392507;52.006391354901
MacGillycuddy's Reeks; -9.757993526187;51.994540449849
MacGillycuddy's Reeks; -9.6955219579536;51.998152707241
MacGillycuddy's Reeks; -9.762394256822;51.99537349027
MacGillycuddy's Reeks; -9.7012070232296;51.994475534343
MacGillycuddy's Reeks; -9.7141322023027;51.989794129414
MacGillycuddy's Reeks; -9.7466318884091;52.001899925607
MacGillycuddy's Reeks; -9.6898021336742;52.000931298558
MacGillycuddy's Reeks; -9.6884481188519;52.003647109188
MacGillycuddy's Reeks; -9.706891157428;51.990798093043
MacGillycuddy's Reeks; -9.7382822473992;52.011910274658
MacGillycuddy's Reeks; -9.7528394995212;52.011694565522
MacGillycuddy's Reeks; -9.7601885561528;52.013382592907
MacGillycuddy's Reeks; -9.733880313494;52.011076345918
MacGillycuddy's Reeks; -9.7315925001191;51.989538720348
MacGillycuddy's Reeks; -9.770378866646;52.013229887485
MacGillycuddy's Reeks; -9.6639041738965;52.009389125808
MacGillycuddy's Reeks; -9.657948530836;52.00587792011
MacGillycuddy's Reeks; -9.7350928113867;52.004766875174
MacGillycuddy's Reeks; -9.7036060332282;51.980958832907
MacGillycuddy's Reeks; -9.7679630998166;52.025849434917
MacGillycuddy's Reeks; -9.8114342678452;51.983843706459
MacGillycuddy's Reeks; -9.8216540318644;51.984584883649
MacGillycuddy's Reeks; -9.8024171756237;51.976791542932
MacGillycuddy's Reeks; -9.6531855229098;52.034706192616
MacGillycuddy's Reeks; -9.8114294217874;52.019796275253
